City,Date,Value,Year,Month,Value_lag1,temperature_2m_mean (°C)_lag1,temperature_2m_max (°C)_lag1,temperature_2m_min (°C)_lag1,apparent_temperature_mean (°C)_lag1,apparent_temperature_max (°C)_lag1,apparent_temperature_min (°C)_lag1,precipitation_sum (mm)_lag1,rain_sum (mm)_lag1,precipitation_hours (h)_lag1,shortwave_radiation_sum (MJ/m²)_lag1,et0_fao_evapotranspiration (mm)_lag1,wind_speed_10m_max (km/h)_lag1,wind_gusts_10m_max (km/h)_lag1,wind_direction_10m_dominant (°)_lag1,weather_code (wmo code)_lag1,utc_offset_seconds_lag1
Ampara,2018-10-01,41,2018,10,43.0,29.026666666666664,35.419999999999995,24.563333333333333,33.053333333333335,40.03666666666666,28.67,92.6,92.6,129.0,653.82,156.33,28.0,60.5,156.03333333333333,63.0,19800.0
Ampara,2018-11-01,102,2018,11,41.0,26.08709677419355,30.312903225806455,23.483870967741936,31.200000000000003,36.225806451612904,28.138709677419353,322.5,322.5,376.0,520.95,108.09,17.9,42.1,190.2258064516129,63.0,19800.0
Ampara,2018-12-01,121,2018,12,102.0,25.566666666666666,29.336666666666666,23.040000000000003,30.36,34.766666666666666,27.456666666666667,391.0,391.0,436.0,463.25,94.98,18.9,41.4,211.9,63.0,19800.0
Ampara,2019-01-01,132,2019,1,121.0,25.041935483870965,28.4,22.51290322580645,29.103225806451615,32.99032258064516,26.296774193548387,163.6,163.6,331.0,468.05,95.91,20.2,45.7,205.83870967741936,63.0,19800.0
Ampara,2019-02-01,112,2019,2,132.0,24.758064516129032,28.229032258064517,22.164516129032258,27.970967741935485,31.583870967741937,25.238709677419354,110.9,110.9,250.0,526.34,108.67,21.3,46.1,276.16129032258067,51.0,19800.0
Ampara,2019-03-01,152,2019,3,112.0,25.739285714285717,29.032142857142855,23.24285714285714,30.264285714285712,34.089285714285715,27.664285714285715,148.70000000000002,148.70000000000002,365.0,502.87,101.47,21.0,44.6,51.92857142857143,53.0,19800.0
Ampara,2019-04-01,104,2019,4,152.0,26.774193548387096,31.509677419354837,23.029032258064515,31.519354838709678,37.303225806451614,27.56451612903226,31.3,31.3,131.0,715.9,150.34,15.3,34.9,80.12903225806451,51.0,19800.0
Ampara,2019-05-01,78,2019,5,104.0,28.14333333333333,33.236666666666665,24.34333333333333,33.54,39.57333333333334,29.526666666666664,52.7,52.7,142.0,644.12,140.78,15.5,41.0,138.06666666666666,51.0,19800.0
Ampara,2019-06-01,72,2019,6,78.0,30.048387096774192,36.03548387096774,25.47741935483871,34.774193548387096,41.880645161290325,30.190322580645162,23.4,23.4,64.0,678.64,163.19,24.1,47.9,175.38709677419354,51.0,19800.0
Ampara,2019-07-01,55,2019,7,72.0,30.733333333333334,37.13666666666666,26.083333333333332,34.67666666666666,41.06666666666667,30.636666666666667,53.0,53.0,65.0,627.49,165.58,30.6,64.4,221.8,51.0,19800.0
Ampara,2019-08-01,66,2019,8,55.0,30.306451612903224,37.019354838709674,25.712903225806453,33.858064516129026,40.68709677419355,29.603225806451615,45.1,45.1,68.0,661.48,175.09,29.4,64.1,199.67741935483872,51.0,19800.0
Ampara,2019-09-01,53,2019,9,66.0,29.41290322580645,35.690322580645166,25.46451612903226,33.07741935483871,39.91935483870968,29.283870967741933,79.9,79.9,101.0,592.76,157.29,25.1,56.5,211.67741935483872,51.0,19800.0
Ampara,2019-10-01,83,2019,10,53.0,27.970000000000002,33.68,24.69333333333333,32.306666666666665,38.96666666666667,28.756666666666668,226.9,226.9,193.0,586.73,138.07,20.5,50.8,167.46666666666667,61.0,19800.0
Ampara,2019-11-01,432,2019,11,83.0,25.712903225806453,29.416129032258063,23.19677419354839,30.85483870967742,35.33870967741935,27.87741935483871,447.0,447.0,394.0,491.24,100.07,17.3,41.0,147.8709677419355,63.0,19800.0
Ampara,2019-12-01,578,2019,12,432.0,26.0,29.75,23.433333333333334,31.2,35.68666666666666,28.243333333333332,287.3,287.3,395.0,497.91,100.97,15.6,38.2,103.76666666666667,63.0,19800.0
Ampara,2020-01-01,682,2020,1,578.0,25.280645161290323,28.274193548387096,23.26774193548387,29.88064516129032,33.03548387096774,27.57741935483871,312.4,312.4,508.0,439.11,87.96,17.4,40.0,74.61290322580645,63.0,19800.0
Ampara,2020-02-01,316,2020,2,682.0,25.419354838709676,29.067741935483873,22.54516129032258,29.274193548387096,33.196774193548386,26.345161290322583,70.3,70.3,297.0,564.11,115.48,22.7,48.2,83.3225806451613,51.0,19800.0
Ampara,2020-03-01,78,2020,3,316.0,25.75172413793103,29.56206896551724,22.844827586206897,29.389655172413793,33.313793103448276,26.658620689655173,54.2,54.2,212.0,560.37,118.19,21.9,47.5,24.96551724137931,51.0,19800.0
Ampara,2020-04-01,33,2020,4,78.0,27.006451612903227,31.719354838709677,23.312903225806455,31.38064516129032,36.487096774193546,27.799999999999997,16.4,16.4,76.0,682.81,147.92000000000002,16.9,37.8,59.12903225806452,3.0,19800.0
Ampara,2020-05-01,17,2020,5,33.0,28.203333333333333,32.84,24.493333333333332,33.52333333333333,38.693333333333335,29.89333333333333,64.3,64.3,205.0,651.19,142.78,16.3,37.1,106.6,51.0,19800.0
Ampara,2020-06-01,27,2020,6,17.0,28.674193548387095,33.6741935483871,25.26451612903226,34.47741935483871,40.248387096774195,30.9,169.4,169.4,169.0,592.88,132.53,21.6,54.0,182.2258064516129,51.0,19800.0
Ampara,2020-07-01,18,2020,7,27.0,29.35666666666667,35.39333333333333,25.176666666666666,34.276666666666664,40.36666666666667,29.946666666666665,66.0,66.0,81.0,607.76,141.53,21.0,49.7,172.86666666666667,53.0,19800.0
Ampara,2020-08-01,25,2020,8,18.0,28.73225806451613,33.94516129032258,25.10967741935484,33.38709677419355,38.809677419354834,29.783870967741933,80.5,80.5,107.0,576.54,134.93,22.2,48.6,176.19354838709677,51.0,19800.0
Ampara,2020-09-01,43,2020,9,25.0,29.79032258064516,36.31935483870968,25.16774193548387,33.66129032258065,40.42580645161291,29.580645161290324,35.9,35.9,52.0,657.89,167.35,27.3,65.5,176.09677419354838,51.0,19800.0
Ampara,2020-10-01,33,2020,10,43.0,28.496666666666666,34.343333333333334,24.793333333333333,33.14666666666667,39.376666666666665,29.27,103.2,103.2,126.0,559.45,129.08,18.8,52.9,159.16666666666666,51.0,19800.0
Ampara,2020-11-01,14,2020,11,33.0,28.96451612903226,36.10967741935484,24.18064516129032,32.95161290322581,39.76774193548387,28.583870967741937,212.1,212.1,123.0,664.97,162.32,29.3,63.4,167.41935483870967,51.0,19800.0
Ampara,2020-12-01,12,2020,12,14.0,26.196666666666665,30.043333333333333,23.653333333333332,31.203333333333333,35.60666666666667,28.3,259.4,259.4,412.0,478.24,99.12,20.3,50.0,163.6,63.0,19800.0
Anuradhapura,2010-02-01,296,2010,2,267.0,24.706451612903226,28.46451612903226,21.677419354838708,27.616129032258065,31.358064516129033,24.81935483870968,58.5,58.5,109.0,513.72,109.77,20.1,42.5,60.41935483870968,3.0,19800.0
Anuradhapura,2010-03-01,131,2010,3,296.0,26.175,31.021428571428572,22.182142857142857,29.0,34.19285714285714,25.332142857142856,6.0,6.0,30.0,558.57,128.18,20.1,43.6,69.42857142857143,3.0,19800.0
Anuradhapura,2010-04-01,48,2010,4,131.0,28.345161290322583,33.983870967741936,23.951612903225808,32.119354838709675,38.061290322580646,28.299999999999997,61.300000000000004,61.300000000000004,74.0,695.98,166.24,19.7,43.9,128.80645161290323,1.0,19800.0
Anuradhapura,2010-05-01,21,2010,5,48.0,28.456666666666667,33.27333333333333,25.209999999999997,33.81333333333333,39.559999999999995,30.436666666666667,130.5,130.5,129.0,628.98,139.07,17.2,38.5,188.96666666666667,63.0,19800.0
Anuradhapura,2010-06-01,38,2010,6,21.0,27.661290322580644,31.177419354838708,25.5,31.86774193548387,36.061290322580646,29.570967741935487,115.5,115.5,147.0,570.41,126.1,33.0,66.6,220.58064516129033,51.0,19800.0
Anuradhapura,2010-07-01,83,2010,7,38.0,27.56,31.32,25.353333333333335,30.526666666666664,34.45333333333333,28.456666666666667,40.5,40.5,112.0,548.5600000000001,133.64000000000001,33.4,69.8,229.06666666666666,51.0,19800.0
Anuradhapura,2010-08-01,67,2010,8,83.0,27.35483870967742,31.5,24.848387096774193,30.280645161290323,34.62580645161291,27.990322580645163,49.0,49.0,105.0,581.9,140.73,29.5,70.2,225.67741935483872,51.0,19800.0
Anuradhapura,2010-09-01,60,2010,9,67.0,27.129032258064516,31.129032258064516,24.751612903225805,29.835483870967742,34.26129032258064,27.480645161290322,82.3,82.3,109.0,557.05,138.05,30.5,66.6,228.25806451612902,51.0,19800.0
Anuradhapura,2010-10-01,33,2010,10,60.0,26.733333333333334,30.923333333333336,24.4,30.06,34.7,27.753333333333334,128.9,128.9,146.0,557.06,128.71,26.3,60.5,224.63333333333333,63.0,19800.0
Anuradhapura,2010-11-01,26,2010,11,33.0,26.299999999999997,29.848387096774193,24.103225806451615,29.625806451612902,33.696774193548386,27.461290322580645,154.8,154.8,176.0,553.18,122.39,30.1,65.2,224.06451612903226,51.0,19800.0
Anuradhapura,2010-12-01,40,2010,12,26.0,25.126666666666665,28.84333333333333,22.956666666666667,29.563333333333333,33.82,27.21333333333333,318.9,318.9,322.0,412.94,85.06,21.0,44.3,151.83333333333334,63.0,19800.0
Anuradhapura,2011-01-01,21,2011,1,40.0,23.996774193548386,26.73225806451613,22.22258064516129,27.519354838709678,30.538709677419355,25.483870967741936,586.8,586.8,390.0,327.27,67.67,26.5,49.7,120.7741935483871,63.0,19800.0
Anuradhapura,2011-02-01,18,2011,2,21.0,23.638709677419353,26.648387096774194,21.693548387096776,26.6,29.90967741935484,24.519354838709678,353.90000000000003,353.90000000000003,279.0,348.74,73.38,19.4,46.8,120.45161290322581,53.0,19800.0
Anuradhapura,2011-03-01,14,2011,3,18.0,24.59642857142857,28.20357142857143,21.792857142857144,27.946428571428573,31.914285714285715,25.185714285714287,387.8,387.8,168.0,421.05,89.66,20.7,51.8,70.46428571428571,3.0,19800.0
Anuradhapura,2011-04-01,21,2011,4,14.0,26.651612903225807,31.59032258064516,22.664516129032258,30.648387096774194,36.15161290322581,26.835483870967742,39.699999999999996,39.699999999999996,103.0,654.73,141.81,20.8,45.0,112.45161290322581,51.0,19800.0
Anuradhapura,2011-05-01,31,2011,5,21.0,26.926666666666666,31.753333333333334,24.029999999999998,31.573333333333334,37.373333333333335,28.490000000000002,197.1,197.1,194.0,589.66,126.42999999999999,22.0,46.4,189.2,63.0,19800.0
Anuradhapura,2011-06-01,39,2011,6,31.0,27.641935483870967,31.606451612903225,25.06451612903226,31.119354838709675,35.880645161290325,28.570967741935487,25.2,25.2,80.0,659.37,149.72,28.9,61.2,225.09677419354838,51.0,19800.0
Anuradhapura,2011-07-01,43,2011,7,39.0,27.853333333333335,31.883333333333333,25.293333333333333,30.52,34.49,28.373333333333335,17.0,17.0,56.0,616.22,152.78,30.5,69.8,230.56666666666666,51.0,19800.0
Anuradhapura,2011-08-01,21,2011,8,43.0,27.44516129032258,31.693548387096776,24.983870967741936,29.938709677419357,34.46774193548387,27.809677419354838,39.4,39.4,96.0,591.45,149.29,29.3,69.5,229.7741935483871,51.0,19800.0
Anuradhapura,2011-09-01,22,2011,9,21.0,27.141935483870967,31.383870967741935,24.70967741935484,29.719354838709677,34.31612903225806,27.52258064516129,53.1,53.1,107.0,592.5,145.7,29.8,64.4,226.32258064516128,51.0,19800.0
Anuradhapura,2011-10-01,24,2011,10,22.0,27.459999999999997,31.986666666666668,24.763333333333332,30.07,34.769999999999996,27.740000000000002,40.3,40.3,99.0,610.7,150.07999999999998,29.5,63.0,228.1,51.0,19800.0
Anuradhapura,2011-11-01,12,2011,11,24.0,26.674193548387095,31.183870967741935,24.11935483870968,30.822580645161292,35.76774193548387,28.22258064516129,208.3,208.3,220.0,532.54,120.35,20.1,43.9,183.48387096774192,63.0,19800.0
Anuradhapura,2011-12-01,33,2011,12,12.0,25.243333333333332,28.87,22.846666666666668,29.283333333333335,33.26,26.826666666666664,152.4,152.4,246.0,444.93,92.74,22.2,51.1,129.66666666666666,63.0,19800.0
Anuradhapura,2012-01-01,38,2012,1,33.0,24.738709677419354,28.267741935483873,22.151612903225807,27.970967741935485,31.40967741935484,25.425806451612903,126.39999999999999,126.39999999999999,179.0,441.15,94.85,22.9,47.2,102.80645161290323,3.0,19800.0
Anuradhapura,2012-02-01,37,2012,2,38.0,24.493548387096773,28.916129032258063,20.79032258064516,27.070967741935487,31.580645161290324,23.625806451612902,23.8,23.8,54.0,565.32,121.43,20.2,44.3,60.483870967741936,3.0,19800.0
Anuradhapura,2012-03-01,36,2012,3,37.0,25.603448275862068,30.106896551724137,22.20344827586207,28.524137931034485,32.96896551724138,25.57241379310345,37.9,37.9,85.0,514.49,117.32000000000001,23.2,48.2,72.51724137931035,3.0,19800.0
Anuradhapura,2012-04-01,26,2012,4,36.0,27.95483870967742,33.52258064516129,23.490322580645163,31.79032258064516,37.79354838709677,27.770967741935483,44.0,44.0,46.0,697.82,158.67,18.3,41.0,132.70967741935485,1.0,19800.0
Anuradhapura,2012-05-01,29,2012,5,26.0,27.34333333333333,31.78666666666667,24.39,31.926666666666666,37.10333333333333,28.86,107.7,107.7,156.0,584.54,127.71,22.3,47.9,199.43333333333334,53.0,19800.0
Anuradhapura,2012-06-01,56,2012,6,29.0,28.561290322580643,33.07419354838709,25.55483870967742,31.241935483870968,36.25806451612903,28.506451612903227,10.8,10.8,28.0,695.99,179.02,34.6,72.4,227.58064516129033,51.0,19800.0
Anuradhapura,2012-07-01,31,2012,7,56.0,27.990000000000002,32.306666666666665,25.28666666666667,30.17,34.16333333333333,27.993333333333332,18.3,18.3,72.0,599.83,159.07,31.6,68.0,229.73333333333332,51.0,19800.0
Anuradhapura,2012-08-01,34,2012,8,31.0,27.996774193548386,32.55806451612903,25.200000000000003,30.461290322580645,35.10645161290322,28.006451612903227,38.1,38.1,67.0,645.35,166.74,28.6,70.2,228.32258064516128,51.0,19800.0
Anuradhapura,2012-09-01,26,2012,9,34.0,27.851612903225806,32.75806451612903,24.903225806451612,29.967741935483872,34.62903225806452,27.654838709677417,18.4,18.4,72.0,638.46,170.5,28.9,66.2,229.83870967741936,51.0,19800.0
Anuradhapura,2012-10-01,27,2012,10,26.0,27.793333333333333,32.64,24.816666666666666,30.46333333333333,35.39666666666667,27.853333333333335,30.4,30.4,75.0,615.5,156.41,28.9,65.2,228.26666666666668,51.0,19800.0
Anuradhapura,2012-11-01,34,2012,11,27.0,26.26774193548387,30.812903225806455,23.812903225806455,30.35483870967742,35.41935483870968,27.796774193548387,368.6,368.6,300.0,503.2,113.78,27.0,60.8,188.16129032258064,63.0,19800.0
Anuradhapura,2012-12-01,119,2012,12,34.0,25.45,29.220000000000002,22.85666666666667,29.576666666666664,33.71,26.926666666666666,204.2,204.2,193.0,460.21000000000004,96.84,24.5,53.6,120.9,63.0,19800.0
Anuradhapura,2013-01-01,80,2013,1,119.0,24.738709677419354,28.05483870967742,22.461290322580645,28.174193548387095,31.603225806451615,25.948387096774194,173.7,173.7,233.0,398.48,85.37,20.1,41.8,64.96774193548387,63.0,19800.0
Anuradhapura,2013-02-01,74,2013,2,80.0,24.312903225806455,27.629032258064516,21.74516129032258,27.164516129032258,30.425806451612903,24.70967741935484,161.6,161.6,119.0,444.11,95.8,20.5,40.3,43.935483870967744,3.0,19800.0
Anuradhapura,2013-03-01,90,2013,3,74.0,25.17142857142857,29.232142857142858,22.053571428571427,28.70714285714286,33.30357142857143,25.650000000000002,104.10000000000001,104.10000000000001,124.0,492.65,104.14,17.7,44.6,72.64285714285714,1.0,19800.0
Anuradhapura,2013-04-01,36,2013,4,90.0,26.729032258064517,31.280645161290323,23.174193548387095,31.138709677419353,36.696774193548386,27.48709677419355,72.7,72.7,109.0,638.52,137.17000000000002,18.1,45.7,99.6774193548387,3.0,19800.0
Anuradhapura,2013-05-01,47,2013,5,36.0,28.366666666666667,33.04,25.136666666666667,33.49,39.05,30.15666666666667,56.7,56.7,102.0,638.49,141.32,20.4,41.0,202.03333333333333,51.0,19800.0
Anuradhapura,2013-06-01,28,2013,6,47.0,27.774193548387096,31.5258064516129,25.52258064516129,31.238709677419354,35.53548387096774,29.02258064516129,81.6,81.6,96.0,600.97,141.51,32.8,67.3,223.6451612903226,3.0,19800.0
Anuradhapura,2013-07-01,23,2013,7,28.0,26.836666666666666,30.076666666666664,24.926666666666666,29.123333333333335,32.43666666666667,27.346666666666668,58.9,58.9,140.0,539.03,129.16,32.2,73.4,234.1,51.0,19800.0
Anuradhapura,2013-08-01,33,2013,8,23.0,27.032258064516128,30.81935483870968,24.738709677419354,29.24516129032258,33.23870967741936,27.258064516129032,42.1,42.1,98.0,595.96,147.21,30.8,69.8,231.67741935483872,51.0,19800.0
Anuradhapura,2013-09-01,38,2013,9,33.0,27.22258064516129,31.793548387096774,24.503225806451614,30.02258064516129,35.24193548387097,27.44193548387097,80.4,80.4,88.0,632.81,152.36,28.8,71.6,224.67741935483872,51.0,19800.0
Anuradhapura,2013-10-01,28,2013,10,38.0,26.69333333333333,30.473333333333336,24.353333333333335,29.23,33.20333333333333,27.19,51.4,51.4,111.0,566.4399999999999,133.93,30.1,68.0,229.1,51.0,19800.0
Anuradhapura,2013-11-01,30,2013,11,28.0,26.806451612903224,31.206451612903226,24.1,29.990322580645163,34.693548387096776,27.4741935483871,191.5,191.5,151.0,596.22,139.73,27.6,60.5,228.06451612903226,51.0,19800.0
Anuradhapura,2013-12-01,63,2013,12,30.0,25.53666666666667,29.459999999999997,22.616666666666667,29.483333333333334,33.74333333333333,26.546666666666667,104.4,104.4,169.0,479.06,102.12,16.9,42.5,91.1,51.0,19800.0
Anuradhapura,2014-01-01,68,2014,1,63.0,24.467741935483872,27.583870967741937,21.95483870967742,27.396774193548385,30.345161290322583,25.01290322580645,108.0,108.0,163.0,395.96,88.28999999999999,23.6,49.0,112.93548387096774,51.0,19800.0
Anuradhapura,2014-02-01,44,2014,2,68.0,23.9741935483871,27.16774193548387,21.567741935483873,26.73225806451613,29.958064516129035,24.403225806451612,223.5,223.5,209.0,407.21999999999997,87.47,19.0,45.7,76.48387096774194,51.0,19800.0
Anuradhapura,2014-03-01,27,2014,3,44.0,25.232142857142858,29.86785714285714,21.407142857142855,28.042857142857144,33.18928571428571,24.474999999999998,11.9,11.9,38.0,562.4399999999999,122.34,19.7,42.8,75.0,3.0,19800.0
Anuradhapura,2014-04-01,39,2014,4,27.0,27.51290322580645,32.97741935483871,23.20967741935484,30.393548387096775,35.89032258064516,26.97741935483871,8.0,8.0,26.0,692.43,168.58,19.8,47.9,86.0,2.0,19800.0
Anuradhapura,2014-05-01,27,2014,5,39.0,28.18,33.45333333333333,24.586666666666666,33.24333333333333,39.66,29.55666666666667,146.7,146.7,110.0,652.69,143.34,15.0,34.9,183.36666666666667,63.0,19800.0
Anuradhapura,2014-06-01,61,2014,6,27.0,27.44516129032258,31.32903225806452,25.067741935483873,31.561290322580643,36.306451612903224,29.17096774193548,136.1,136.1,143.0,598.51,133.68,27.0,55.1,209.5483870967742,63.0,19800.0
Anuradhapura,2014-07-01,89,2014,7,61.0,28.263333333333332,32.03,25.86,30.89,34.88,28.740000000000002,20.7,20.7,64.0,630.15,159.9,30.8,73.1,231.7,51.0,19800.0
Anuradhapura,2014-08-01,39,2014,8,89.0,28.258064516129032,32.7,25.60967741935484,30.351612903225806,34.71612903225807,28.206451612903226,15.0,15.0,50.0,648.35,175.19,32.1,77.8,234.41935483870967,51.0,19800.0
Anuradhapura,2014-09-01,25,2014,9,39.0,27.351612903225806,31.86774193548387,24.73548387096774,29.9,34.78064516129032,27.574193548387097,75.7,75.7,118.0,607.65,152.39,29.7,65.2,226.96774193548387,51.0,19800.0
Anuradhapura,2014-10-01,51,2014,10,25.0,27.163333333333334,31.766666666666666,24.516666666666666,30.153333333333332,35.269999999999996,27.646666666666665,109.9,109.9,117.0,602.48,144.29,27.2,62.3,222.5,51.0,19800.0
Anuradhapura,2014-11-01,54,2014,11,51.0,25.951612903225808,30.029032258064515,23.64516129032258,30.406451612903226,35.40967741935484,27.80322580645161,273.8,273.8,283.0,518.51,109.95,26.2,56.2,194.58064516129033,63.0,19800.0
Anuradhapura,2014-12-01,108,2014,12,54.0,24.89333333333333,28.05666666666667,22.80666666666667,28.94,32.46333333333333,26.66,290.5,290.5,288.0,375.5,78.85,19.9,41.4,158.8,63.0,19800.0
Anuradhapura,2015-01-01,122,2015,1,108.0,24.322580645161292,27.13225806451613,22.567741935483873,28.129032258064516,31.312903225806455,26.17096774193548,382.9,382.9,372.0,323.66,67.41,26.8,53.3,86.70967741935483,63.0,19800.0
Anuradhapura,2015-02-01,78,2015,2,122.0,24.903225806451612,28.883870967741935,21.63225806451613,27.770967741935483,31.606451612903225,24.799999999999997,10.5,10.5,47.0,532.2,116.28,18.4,41.0,63.32258064516129,3.0,19800.0
Anuradhapura,2015-03-01,27,2015,3,78.0,24.939285714285713,29.107142857142858,21.814285714285713,27.95357142857143,32.517857142857146,25.014285714285712,83.3,83.3,125.0,489.2,105.18,19.5,43.9,66.75,53.0,19800.0
Anuradhapura,2015-04-01,18,2015,4,27.0,26.748387096774195,31.87741935483871,22.65806451612903,30.461290322580645,36.190322580645166,26.59032258064516,42.8,42.8,78.0,677.66,150.53,17.9,40.3,89.90322580645162,2.0,19800.0
Anuradhapura,2015-05-01,12,2015,5,18.0,27.33,32.03,24.11,32.623333333333335,38.519999999999996,28.993333333333332,135.79999999999998,135.79999999999998,169.0,627.53,132.98,13.8,33.1,178.46666666666667,53.0,19800.0
Anuradhapura,2015-06-01,15,2015,6,12.0,27.241935483870968,31.019354838709678,25.051612903225806,31.4,35.89677419354839,29.1,140.70000000000002,140.70000000000002,140.0,577.74,126.4,28.1,56.9,217.3548387096774,63.0,19800.0
Anuradhapura,2015-07-01,18,2015,7,15.0,27.43,30.773333333333333,25.2,30.63,34.263333333333335,28.583333333333332,46.4,46.4,112.0,581.85,133.44,29.5,70.9,228.16666666666666,51.0,19800.0
Anuradhapura,2015-08-01,13,2015,8,18.0,27.687096774193545,31.6,25.22258064516129,30.22258064516129,34.274193548387096,28.129032258064516,26.6,26.6,83.0,614.18,153.91,31.4,67.0,229.16129032258064,51.0,19800.0
Anuradhapura,2015-09-01,14,2015,9,13.0,27.758064516129032,32.303225806451614,24.951612903225808,30.674193548387095,35.42903225806452,28.193548387096776,69.6,69.6,83.0,662.21,161.49,28.4,65.2,224.06451612903226,51.0,19800.0
Anuradhapura,2015-10-01,12,2015,10,14.0,27.03666666666667,31.08,24.653333333333332,30.366666666666667,34.99333333333333,28.073333333333334,90.7,90.7,150.0,565.34,129.09,29.7,67.3,224.06666666666666,51.0,19800.0
Anuradhapura,2015-11-01,29,2015,11,12.0,26.238709677419354,30.154838709677417,23.86774193548387,30.75483870967742,35.28387096774193,28.22258064516129,304.3,304.3,274.0,491.45,106.4,23.3,55.4,154.70967741935485,63.0,19800.0
Anuradhapura,2015-12-01,43,2015,12,29.0,25.273333333333333,28.60666666666667,23.09,29.85,33.553333333333335,27.456666666666667,341.3,341.3,316.0,389.87,80.74,21.1,43.6,148.66666666666666,63.0,19800.0
Anuradhapura,2016-01-01,98,2016,1,43.0,25.24516129032258,28.68064516129032,23.106451612903225,29.193548387096776,32.81935483870968,27.106451612903225,195.3,195.3,258.0,418.38,88.42,21.3,43.6,80.38709677419355,63.0,19800.0
Anuradhapura,2016-02-01,65,2016,2,98.0,25.174193548387095,29.032258064516128,22.083870967741937,28.106451612903225,31.96451612903226,25.40967741935484,19.8,19.8,61.0,521.64,114.06,19.1,45.0,54.225806451612904,2.0,19800.0
Anuradhapura,2016-03-01,33,2016,3,65.0,26.43793103448276,31.017241379310345,22.848275862068967,29.551724137931036,34.172413793103445,26.43103448275862,18.2,18.2,70.0,561.41,128.98,19.9,46.1,70.89655172413794,3.0,19800.0
Anuradhapura,2016-04-01,50,2016,4,33.0,28.73548387096774,34.31290322580645,24.238709677419354,32.58064516129032,38.60322580645161,28.635483870967743,29.6,29.6,45.0,705.26,167.55,20.1,44.3,101.35483870967742,2.0,19800.0
Anuradhapura,2016-05-01,29,2016,5,50.0,29.65666666666667,34.56333333333334,25.84,34.92666666666666,40.66,31.290000000000003,45.8,45.8,71.0,674.08,153.12,19.9,42.1,178.2,51.0,19800.0
Anuradhapura,2016-06-01,40,2016,6,29.0,27.483870967741936,31.04516129032258,25.261290322580646,31.996774193548386,36.08709677419355,29.68064516129032,369.1,369.1,203.0,527.86,115.48,28.3,61.9,216.38709677419354,53.0,19800.0
Anuradhapura,2016-07-01,137,2016,7,40.0,27.316666666666666,30.41,25.39,30.276666666666664,33.733333333333334,28.476666666666667,32.0,32.0,95.0,569.27,130.97,29.1,70.9,230.96666666666667,51.0,19800.0
Anuradhapura,2016-08-01,91,2016,8,137.0,27.58709677419355,31.654838709677417,25.05806451612903,30.32903225806452,34.74516129032258,28.083870967741937,23.5,23.5,66.0,627.32,154.25,34.4,76.0,227.38709677419354,51.0,19800.0
Anuradhapura,2016-09-01,70,2016,9,91.0,27.812903225806455,32.22258064516129,25.12258064516129,30.296774193548387,35.13870967741936,27.85483870967742,31.8,31.8,51.0,654.2,166.2,30.2,69.1,227.96774193548387,51.0,19800.0
